[01:31:18.783] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.786] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:18.790] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:18.816] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:18.825] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:18.826] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:18.826] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:18.828] |I| [export_sceIoOpen]: Opening file: app0:DF_KAKOUMINCHOW5%#25%$-B%$-A.rfr
[01:31:18.883] |I| [export_sceIoOpen]: Opening file: app0:DF_KAKOUMINCHOW5%#25%$-B%$-A.rfr
[01:31:18.892] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/DF_KAKOUMINCHOW5%#25%$-B%$-A.rfr.Op/ＤＦ華康明朝体W5%#25%$-B%$-A.5RF (target path: app0:DF_KAKOUMINCHOW5%#25%$-B%$-A.rfr.Op/ＤＦ華康明朝体W5%#25%$-B%$-A.5RF)
[01:31:18.892] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:18.893] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/DF_KAKOUMINCHOW5%#25%$-B%$-A.rfr.Op/ＤＦ華康明朝体W5%#25%$-B%$-A.5RF (target path: app0:DF_KAKOUMINCHOW5%#25%$-B%$-A.rfr.Op/ＤＦ華康明朝体W5%#25%$-B%$-A.5RF)
[01:31:18.893] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.030] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.032] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.032] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.033] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_DevRoot (target path: app0:_DevRoot)
[01:31:19.033] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.034] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_DevRoot (target path: app0:_DevRoot)
[01:31:19.034] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.034] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_DevRoot.Op/AbstSoundMng (target path: app0:_DevRoot.Op/AbstSoundMng)
[01:31:19.034] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.035] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_DevRoot.Op/AbstThreadMediaMng (target path: app0:_DevRoot.Op/AbstThreadMediaMng)
[01:31:19.035] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.036] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.038] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.040] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/W000.S5I (target path: app0:kai_sin_vita.rio.Op/W000.S5I)
[01:31:19.040] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.040] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/HorzBar.S5I (target path: app0:kai_sin_vita.rio.Op/HorzBar.S5I)
[01:31:19.040] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.041] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/VertBar.S5I (target path: app0:kai_sin_vita.rio.Op/VertBar.S5I)
[01:31:19.041] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.043] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_DevRoot.Op/AbstSoundMng (target path: app0:_DevRoot.Op/AbstSoundMng)
[01:31:19.044] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.045] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_ClsStgMan.Op/CSoundManEx (target path: app0:_ClsStgMan.Op/CSoundManEx)
[01:31:19.047] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.048] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_ClsStgMan.Op/CSoundManEx (target path: app0:_ClsStgMan.Op/CSoundManEx)
[01:31:19.048] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.048] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/_ClsStgMan.Op/CSoundManEx (target path: app0:_ClsStgMan.Op/CSoundManEx)
[01:31:19.048] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.057] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.061] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.081] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/ゲームデータベース.Op/ゲーム進行度 (target path: app0:kai_sin_vita.rio.Op/ゲームデータベース.Op/ゲーム進行度)
[01:31:19.081] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.081] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/ゲームデータベース.Op/進行度２ (target path: app0:kai_sin_vita.rio.Op/ゲームデータベース.Op/進行度２)
[01:31:19.081] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.081] |E| [stat_file]: Missing file at D:/Emulateurs/Vita3K/mc/ux0/app/PCSG00360/kai_sin_vita.rio.Op/プロジェクト設定 (target path: app0:kai_sin_vita.rio.Op/プロジェクト設定)
[01:31:19.081] |W| [io_error_impl]: stat_file (_sceIoGetstat) returned 0x80010002
[01:31:19.083] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.100] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.101] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.102] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.102] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.102] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.103] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.103] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.104] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.104] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.105] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.105] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.106] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.106] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.108] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.108] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
[01:31:19.109] |I| [export_sceIoOpen]: Opening file: app0:kai_sin_vita.rio
